Id,Company,Status,Rep,Contact,Phone,Fax,Street Address,City/State/Zip,Email,Website,Product,"Currency","Credit Limit","Default Location",Payment Term, Shipper,Consignee,Smart Way Carriers Preferred,Flag,Billing Company,Billing Contact,Billing Phone,Billing Fax,Billing Address,Default Pay Day
"61621","FREIGHTVANA, LLC","Active","","","(480) 582-9715","","3636 N CENTRAL AVE, #650 ","PHOENIX, AR 85012","","","non-HAZ chemicals","USD","10000","","","","","false","","FREIGHTVANA, LLC","","(480) 582-9715","","3636 N CENTRAL AVE, #650  PHOENIX, AR 85012",""
"63966","FRONTIER LOGISTICS LLC","Active","","","(865) 862-8830","","6311 Stoner Drive ","Greenfield, IN 46140","","","Non perishable grocery items","USD","10000","","","","","false","","FRONTIER LOGISTICS LLC","","(865) 862-8830","","6311 Stoner Drive Greenfield, IN 46140",""
"69048","FULL SAIL LOGISTICS","Active","","","(440) 462-2519","","2436 MILL TRACE LN ","DAYTON, OH 45458","","","cabinet materials","USD","10000","","","","","false","","FULL SAIL LOGISTICS","","(440) 462-2519","","2436 MILL TRACE LN DAYTON, OH 45458",""
"66735","Fusion Logistics Services, LLC,","Active","","","(813) 803-8080","","PO BOX 33080 ","LAKELAND, FL 33807-3080","","","Dry Goods","USD","10000","","","","","false","","Fusion Logistics Services, LLC,","","(813) 803-8080","(813) 803-8080","PO BOX 33080 LAKELAND, FL 33807-3080",""
"62911","G.T.S., INC.","Active","","","(636) 944-3433",""," 6609 BUTCHER BRANCH ROAD ","HILLSBORO, MO 63050","","","Rubber","USD","10000","","","","","false","","G.T.S., INC.","","(636) 944-3433",""," 6609 BUTCHER BRANCH ROAD HILLSBORO, MO 63050",""
"67779","Gampac Express Inc.","Active","","","(480) 927-4846","","PO Box 25149 ","Scottsdale, AZ 85255-0182","","","Dry Goods","USD","10000","","","","","false","","Gampac Express Inc.","","(480) 927-4846","","PO Box 25149 Scottsdale, AZ 85255-0182",""
"65071","GAP LOGISTICS, LLC","Active","","","(269) 841-4422","","23101 H Drive N ","Marshall, MI 49068","","","Dry Goods(General)","USD","10000","","","","","false","","GAP LOGISTICS, LLC","","(269) 841-4422","","23101 H Drive N Marshall, MI 49068",""
"67083","Garrison Logistics, Inc","Active","","","(800) 643-1128","","P.O. Box 890 ","Cullman, AL 35056","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","Garrison Logistics, Inc","","(800) 643-1128","(800) 643-1128","P.O. Box 890 Cullman, AL 35056",""
"64335","Gen-X Freight Services, L.L.C","Active","","","(330) 575-4109","","PO Box 107 ","Hartville, OH 44632-0107","","","SKIDS","USD","10000","","","","","false","","Gen-X Freight Services, L.L.C","","(330) 575-4109","","PO Box 107 Hartville, OH 44632-0107",""
"62752","General Transportation , Inc.","Active","","","(800) 245-4471","","2505 Industrial Park Road ","VAN BUREN, AR 72956","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","General Transportation , Inc.","","(800) 245-4471","","2505 Industrial Park Road VAN BUREN, AR 72956",""
"67389","GOLDEN VIEW LOGISTICS, INC","Active","","","(605) 610-3087","","PO BOX 759 ","Elk Point, SD 57025","","","Cardboard Boxes","USD","10000","","","","","false","","GOLDEN VIEW LOGISTICS, INC","","(605) 610-3087","(605) 356-2122","PO BOX 759 Elk Point, SD 57025",""
"65964","GOODSPEED LOGISTICS LLC","Active","","","(844) 448-7825","","840 S. Waukegan Rd. Suite 201 ","Lake Forest, IL 60045","","","Dry Goods (Food)","USD","10000","","","","","false","","GOODSPEED LOGISTICS LLC","","(844) 448-7825","","840 S. Waukegan Rd. Suite 201 Lake Forest, IL 60045",""
"68597","GORILLA LOGISTICS, LLC","Active","","","(484) 334-4056","","PO BOX 6183 ","WYOMISSING, PA 19610","","","APPLE JUICE","USD","10000","","","","","false","","GORILLA LOGISTICS, LLC","","(484) 334-4056","","PO BOX 6183 WYOMISSING, PA 19610",""
"68124","GRAND ALLIANCE LOGISTICS, LLC","Active","","","(561) 279-8228","","160 CONGRESS PARK DR, STE 113 ","DELRAY BEACH, FL 33445","","","hotel fixtures","USD","10000","","","","","false","","GRAND ALLIANCE LOGISTICS, LLC","","(561) 279-8228","","160 CONGRESS PARK DR, STE 113 DELRAY BEACH, FL 33445",""
"65271","Great Plains Transport","Active","","","(701) 281-3006","","PO Box 752 ","West Fargo, ND 58078","","","Dry Products","USD","16200","","","","","false","","Great Plains Transport","","(701) 281-3006","","PO Box 752 West Fargo, ND 58078",""
"64627","Grizz Logistics","Active","","","(904) 385-4880","","5000-18 Highway 17 South ","Fleming Island, FL 32003","","","Beverages","USD","10000","","","","","false","","Grizz Logistics","","(904) 385-4880","","5000-18 Highway 17 South Fleming Island, FL 32003",""
"69325","GRUPO ROTRANS USA INC","Active","","","(214) 553-1334","","1200 E COLLINS BLVD STE 210 ","RICHARDSON, TX 75081","","","Cellulosic resins","USD","10000","","","","","false","","GRUPO ROTRANS USA INC","","(214) 553-1334","","1200 E COLLINS BLVD STE 210 RICHARDSON, TX 75081 ",""
"64583","Gypsum Logistics LLC","Active","","","(800) 621-7901","","P.O. Box 876 ","Baldwinsville, NY 13027","","","LUMBER","USD","10000","","","","","false","","Gypsum Logistics LLC","","(800) 621-7901","","P.O. Box 876 Baldwinsville, NY 13027",""
"65161","H & F Logistics LLC","Active","","","(317) 813-4845","","9307 E 56th Street ","Indianapolis, IN 46216","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","H & F Logistics LLC","","(317) 813-4845","","9307 E 56th Street Indianapolis, IN 46216",""
"61855","HARTT LOGISTICS","Active","","","(866) 992-4036",""," P.O. BOX 1385 ","BANGOR, ME 04402-1385","","","Rolls of Paper","USD","10000","","","","","false","","HARTT LOGISTICS","","(866) 992-4036",""," P.O. BOX 1385  BANGOR, ME 04402-1385",""
"63880","Hawk Solutions LLC","Active","","","(833) 739-2008","","2020 Singleton Blvd. ","Dallas, TX 75212","","","MATS, MATTING, GLASS FIBRE","USD","10000","","","","","false","","Hawk Solutions LLC","","(833) 739-2008","","2020 Singleton Blvd. Dallas, TX 75212",""
"61450","HEARTLAND LOGISTICS GROUP, LLC","Active","","","(515) 608-4240","","8343 MONTICELLO ROAD ","SHAWNEE, KS 66227","","","FEED INGREDIENTS","USD","10000","","","","","false","","HEARTLAND LOGISTICS GROUP, LLC","","(515) 608-4240","","8343 MONTICELLO ROAD SHAWNEE, KS 66227",""
"71951","HERITAGE TRUCK LINES","Active","","","(864) 877-5577","","317 WEST PHILLIPS ROAD ","GREER, SC 29650","","","SCRAP FABRIC","USD","10000","","","","","false","","HERITAGE TRUCK LINES","","(864) 877-5577","","317 WEST PHILLIPS ROAD GREER, SC 29650 ",""
"63972","HOLLAND TRANSPORTATION","Active","","","(704) 872-4269","","2227 Salisbury Hwy ","Statesville, NC 28677","","","PLASTIC SHEETING","USD","10000","","","","","false","","HOLLAND TRANSPORTATION ","","(704) 872-4269","","2227 Salisbury Hwy Statesville, NC 28677",""
"71753","Huntington Woods Logistics Inc","Active","","","(417) 451-6162","","11817 KENTUCKY RD ","NEOSHO, MO 64850","","","PAPER LABELS","USD","10000","","","","","false","","Huntington Woods Logistics Inc","","(417) 451-6162","","11817 KENTUCKY RD NEOSHO, MO 64850",""
"68171","Inca Freight LLC","Active","","","(701) 340-2696","","2500 Summer Street ","Houston, TX 77007","","","Remcon Barriers","USD","10000","","","","","false","","Inca Freight LLC","","(701) 340-2696","","2500 Summer Street Houston, TX 77007",""
"65154","INSTANT FREIGHT SOLUTIONS","Active","","","(888) 824-2321","","Po Box 420529 ","Atlanta, GA 30342","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","INSTANT FREIGHT SOLUTIONS","","(888) 824-2321","","Po Box 420529 Atlanta, GA 30342",""
"68754","InterAtlas Logistics Inc","Active","","","(905) 684-9991","","320 Elizabeth Ave Suite 107 ","NEWARK, NJ 07112","","","FREIGHT ALL KINDS","USD","16000","","","","","false","","InterAtlas Logistics Inc","","(905) 684-9991","","320 Elizabeth Ave Suite 107 NEWARK, NJ 07112",""
"67156","International Logistics Solutions I, LLC","Active","","","(812) 838-5591","","PO Box 608 ","Mt. Vernon, IN 47620","","","Palletized Plastic","USD","32000","","","","","false","","International Logistics Solutions I, LLC","","(812) 838-5591","(812) 269-3862","PO Box 608 Mt. Vernon, IN 47620",""
"68045","ITS Logistics","Active","","","(215) 788-7480","","P.O. Box 7164 ","Penndel, PA 19047","","","Auto parts","USD","10000","","","","","false","","ITS Logistics","","(215) 788-7480","","P.O. Box 7164 Penndel, PA 19047",""
"72064","Iuvo Logistics (TSM)","Active","","","(937) 242-6449","","31 S Main St, Suite 227 ","Dayton, OH 45402","","","skidded coils","USD","10000","","","","","false","","Iuvo Logistics (TSM)","","(937) 242-6449","","31 S Main St, Suite 227 Dayton, OH 45402",""
"63939","IXT, LLC","Active","","","(855) 326-5455","","3359 Brinkerhoff Road ","Kansas City, KS 66115","","","Furniture","USD","10000","","","","","false","","IXT, LLC","","(855) 326-5455","","3359 Brinkerhoff Road Kansas City, KS 66115",""
"67073","J.B. Hunt","Active","","","(877) 761-8974","","P.O. BOX 1745 ","LOWELL, AR 72745-0130","","","Dry Goods","USD","38000","","","","","false","","J.B. Hunt","","(877) 761-8974","(877) 761-8974","P.O. BOX 1745 LOWELL, AR 72745-0130",""
"68827","JOE TEX, LLC","Active","","","(903) 303-2182","","619 WETS RUTHERFORD ","MT VERNON, TX 75457","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","JOE TEX, LLC","","(903) 303-2182","","619 WETS RUTHERFORD MT VERNON, TX 75457",""
"62566","Kaiser Transportation Services LLC","Active","","","(513) 455-6825","","500 York St. ","Cincinnati, OH 45214","","","clean cut plastic","USD","10000","","","","","false","","Kaiser Transportation Services LLC","","(513) 455-6825","","500 York St. Cincinnati, OH 45214",""
"68603","KEITH BRADLEY TRUCKING COMPANY., INC","Active","","","(541) 414-6584","","9703 NORTH EL MIRAGE ROAD ","EL MIRAGE, AZ 85335","","","CONVEYOR EQUIPMENTS","USD","10000","","","","","false","","KEITH BRADLEY TRUCKING COMPANY., INC","","(541) 414-6584","","9703 NORTH EL MIRAGE ROAD EL MIRAGE, AZ 85335",""
"69071","Keystone Logistics, Inc.","Active","","","(513) 827-9774","","1657 Commerce Dr. Suite 9 A ","South Bend, IN 46628","","","printed signs","USD","10000","","","","","false","","Keystone Logistics, Inc.","","(513) 827-9774","","1657 Commerce Dr. Suite 9 A South Bend, IN 46628",""
"67725","KIRK TRUCKING SERVICE INC.","Active","","","(724) 468-8100","","P.O. BOX 365 ","DELMONT, PA 15626-0365","","","PALLETS","USD","10000","","","","","false","","KIRK TRUCKING SERVICE INC.","","(724) 468-8100","","P.O. BOX 365 DELMONT, PA 15626-0365",""
"72799","Kirsch Transportation Services, Inc.","Active","","","(877) 341-9611","","1102 Douglas St. ","Omaha, NE 68102","","","insulation","USD","10000","","","","","false","","Kirsch Transportation Services, Inc.","","(877) 341-9611","","1102 Douglas St. Omaha, NE 68102",""
"66025","KLLM Logistics Services","Active","","","(504) 210-0080","","135 Riverview Drive ","Jackson, MS 39218","","","Dry Goods","USD","10000","","","","","false","","KLLM Logistics Services","","(504) 210-0080","","135 Riverview Drive Jackson, MS 39218",""
"68238","KNL Logistics, LLC","Active","","","(770) 324-1889","","145 Church St. STE#220 ","Marietta, GA 30060","","","Dry Goods","USD","10000","","","","","false","","KNL Logistics, LLC","","(770) 324-1889","","145 Church St. STE#220 Marietta, GA 30060",""
"64417","KTI Logistics, LLC","Active","","","(800) 982-2297","","P. O. Box 729 ","White, GA 30184","","","GENERAL FREIGHT","USD","10000","","","","","false","","KTI Logistics, LLC","","(800) 982-2297","","P. O. Box 729 White, GA 30184",""
"69220","KWEST Logistics, LLC","Active","","","(469) 613-2588","","4100 Spring Valley Dr Suite 820 ","Dallas, TX 75244","","","AIRCRAFT PARTS","USD","10000","","","","","false","","KWEST Logistics, LLC","","(469) 613-2588","","4100 Spring Valley Dr Suite 820 Dallas, TX 75244",""
"73864","L & P TRANSPORTATION, LLC","Active","","","(417) 358-8131","","P.O. BOX 757 ","CARTHAGE, MO 64836","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","L & P TRANSPORTATION, LLC","","(417) 358-8131","","P.O. BOX 757 CARTHAGE, MO 64836",""
"65956","L S LOGISTICS LLC","Active","","","(662) 269-1747","","P.O. Box 2 ","Verona, MS 38879","","","Furniture","USD","15700","","","","","false","","L S LOGISTICS LLC","","(662) 269-1747","","P.O. Box 2 Verona, MS 38879",""
"73419","L. J. Rogers Logistics","Active","","","(800) 849-0249","","7723 Oakwood Street Ext. ","Mebane, NC 27302","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","L. J. Rogers Logistics","","(800) 849-0249","","7723 Oakwood Street Ext. Mebane, NC 27302",""
"68996","L2 Logistics, LLC","Active","","","(337) 256-5021","","PO Box 12541 ","New Iberia, LA 70562","","","Electrical Panels and Cable Bins of Registers ETC","USD","10000","","","","","false","","L2 Logistics, LLC","","(337) 256-5021","","PO Box 12541 New Iberia, LA 70562",""
"69705","Lakeside Logistics, LLC","Active","","","(678) 207-1890","","PO Box 761 ","Lula, GA 30554","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","Lakeside Logistics, LLC","","(678) 207-1890","","PO Box 761 Lula, GA 30554",""
"68053","LARUE LOGISTICS LLC","Active","","","(214) 802-7544","","PO Box 111 ","FLATONIA, TX 78941","","","Dry Goods (General)","USD","10000","","","","","false","","LARUE LOGISTICS LLC","","(214) 802-7544","","PO Box 111 FLATONIA, TX 78941",""
"66765","Legacy Logistics, LLC.","Active","","","(801) 296-7460","","840 N 700 W ","North Salt Lake, UT 84054","","","Palletized bedding","USD","10000","","","","","false","","Legacy Logistics, LLC.","","(801) 296-7460","(888) 215-4251","840 N 700 W North Salt Lake, UT 84054",""
"70593","LEWIS TRANSPORTATION, INC.","Active","","","(618) 793-2395","","13523 E 1750TH AVE ","NEWTON, IL 62448","","","Dry Goods","USD","10000","","","","","false","","LEWIS TRANSPORTATION, INC.","","(618) 793-2395","","13523 E 1750TH AVE NEWTON, IL 62448",""
"64995","Lighthouse Brokerage","Active","","","(312) 847-7080","","2300 Cabot Drive ","Lisle, IL 60632","","","Printed Books","USD","10000","","","","","false","","Lighthouse Brokerage","","(312) 847-7080","","2300 Cabot Drive Lisle, IL 60632",""
"65098","LOAD 2 LOGISTICS","Active","","","(224) 520-9966","","25 Northwest Point, Suite 950 ","Elk Grove Village, IL 60007","","","MACHINE PARTS","USD","14000","","","","","false","","LOAD 2 LOGISTICS","","(224) 520-9966","","25 Northwest Point, Suite 950 Elk Grove Village, IL 60007",""
"64860","Logisticor Freight Solutions LLC","Active","","","(877) 537-4285","","150 Gracewood Dr ","Centerville, OH 45458","","","EMPTY GLASS VIALS","USD","10000","","","","","false","","Logisticor Freight Solutions LLC","","(877) 537-4285","","150 Gracewood Dr Centerville, OH 45458",""
"63827","Lone Oak Trnsp, LLC","Active","","","(918) 764-9422","","12 S Hudson Ave ","Tulsa, OK 74112","","","Paper Bags and Boxes","USD","10000","","","","","false","","Lone Oak Trnsp, LLC","","(918) 764-9422","","12 S Hudson Ave Tulsa, OK 74112",""
"62633","Loon Logistics, LLC","Active","","","(443) 833-1525","","3901 Benson Ave ","Baltimore, MD 21227","","","palletized FAK ","USD","10000","","","","","false","","Loon Logistics, LLC","","(443) 833-1525","","3901 Benson Ave Baltimore, MD 21227",""
"64652","LORAIN LOGISTICS LLC","Active","","","(440) 406-8832","","P.O. BOX 39610 ","NORTH RIDGEVILLE, OH 44039","","","RAW MATERIALS","USD","10000","","","","","false","","LORAIN LOGISTICS LLC","","(440) 406-8832","","P.O. BOX 39610 NORTH RIDGEVILLE, OH 44039",""
"65835","Loth Logistics, LLC","Active","","","(513) 554-8828","","3574 E. Kemper Rd. ","Cincinnati, OH 45241","","","Air Tanks","USD","10000","","","","","false","","Loth Logistics, LLC","","(513) 554-8828","","3574 E. Kemper Rd. Cincinnati, OH 45241",""
"67078","Lotte Global Logistics (North America) In","Active","","","(972) 373-3192","","7701 Las Colinas Ridge ","Irving, TX 75063","","","Solar Panels","USD","10000","","","","","false","","Lotte Global Logistics (North America) In","","(972) 373-3192","(972) 373-3192","7701 Las Colinas Ridge Irving, TX 75063",""
"71984","LPC LOGISTICS","Active","","","(916) 805-8868","","8545 MAIN STREET P.O. BOX 660 ","CLARENCE, NY 14031","","","GYPSUM","USD","10000","","","","","false","","LPC LOGISTICS","","(916) 805-8868","","8545 MAIN STREET P.O. BOX 660 CLARENCE, NY 14031",""
"67969","LYON Logistics","Active","","","(214) 228-9350","","7632 Tallow Dr ","Irving, TX 75063","","","(214)228-9350","USD","10000","","","","","false","","LYON Logistics","","(214) 228-9350","","7632 Tallow Dr Irving, TX 75063",""
"64240","Machinery Transport Systems","Active","","","(973) 361-3900","","1 Slater Drive ","Elizabeth, NJ 07206","","","General Merchandise","USD","10000","","","","","false","","Machinery Transport Systems","","(973) 361-3900","","1 Slater Drive Elizabeth, NJ 07206",""
"67740","MAG Transportation LLC","Active","","","(229) 854-2153","","184 Printup St ","Dearing, GA 30808","","","Palletized Plastic","USD","10000","","","","","false","","MAG Transportation LLC","","(229) 854-2153","","184 Printup St Dearing, GA 30808",""
"64304","Mallory Alexander International Logistics","Active","","","(901) 367-9400","","Domestic Department 4294 Swinnea Rd. ","MEMPHIS, TN 38118","","","General Commodities","USD","10000","","","","","false","","Mallory Alexander International Logistics","","(901) 367-9400","","Domestic Department 4294 Swinnea Rd. MEMPHIS, TN 38118",""
"61795","MANCO LOGISTICS CORP","Active","","","(706) 503-5413","","PO BOX 5224 ","ROME, GA 30162","","","Bulk bags","USD","10000","","","","","false","","MANCO LOGISTICS CORP","","(706) 503-5413","","PO BOX 5224 ROME, GA 30162",""
"67843","MANNING LOGISTICS, INC.","Active","","","(800) 551-0052","","2775 101st Ave NE ","Blaine, MN 55449","","","FLAG POLES","USD","10000","","","","","false","","MANNING LOGISTICS, INC.","","(800) 551-0052","","2775 101st Ave NE Blaine, MN 55449",""
"68145","Max Logistics LLC","Active","","","(508) 639-5644","","424 E Washington St Unit 10 ","N Attleboro, MA 02760","","","General Commodities","USD","10000","","","","","false","","Max Logistics LLC","","(508) 639-5644","","424 E Washington St Unit 10 N Attleboro, MA 02760",""
"68601","MBM LOGISTICS/TLM EXPRESS","Active","","","(608) 435-6600","","4950 SERVICE DRIVE ","WINONA, MN 55987","","","BEER/MALTED BEVE","USD","10000","","","","","false","","MBM LOGISTICS/TLM EXPRESS","","(608) 435-6600","","4950 SERVICE DRIVE WINONA, MN 55987",""
"64337","MGN LOGISTICS","Active","","","(800) 451-7422",""," 712 FERRY STREET ","EASTON, PA 18042","","","Conveyors, Gravity rollers","USD","10000","","","","","false","","MGN LOGISTICS","","(800) 451-7422",""," 712 FERRY STREET EASTON, PA 18042",""
"62697","Milan Logistics Services, Inc.","Active","","","(888) 313-5678",""," 79 SAND PEBBLE DRIVE ","JACKSON, TN  38305","","","kind snacks","USD","10000","","","","","false","","Milan Logistics Services, Inc.","","(888) 313-5678",""," 79 SAND PEBBLE DRIVE  JACKSON, TN  38305",""
"65953","MISSOURI SEA & AIR, INC.","Active","","","(800) 824-1901","","500 MEIJER DRIVE, SUITE 107 ","FLORENCE, KY 41042","","","Automotive seats","USD","10000","","","","","false","","MISSOURI SEA & AIR, INC.","","(800) 824-1901","","500 MEIJER DRIVE, SUITE 107  FLORENCE, KY 41042",""
"64504","Mitco Ltd.","Active","","","(480) 816-0903","","2302 B Street NW Suite #101 ","Auburn,, WA 98001","","","BOXED FURNITURE","USD","10000","","","","","false","","Mitco Ltd.","","(480) 816-0903","","2302 B Street NW Suite #101 Auburn,, WA 98001",""
"68759","MODERN TRANSPORT NETWORK LLC","Active","","","(512) 467-4284","","PO BOX 7650 ","ROUND ROCK, TX 78683","","","1 FTL 20 pallets","USD","10000","","","","","false","","MODERN TRANSPORT NETWORK LLC","","(512) 467-4284","","PO BOX 7650 ROUND ROCK, TX 78683",""
"68036","Multi-Serv Transportation","Active","","","(513) 542-2777","","7162 Reading Road Suite 1001 ","Cincinnati, OH 45237","","","Dry Goods","USD","10000","","","","","false","","Multi-Serv Transportation","","(513) 542-2777","","7162 Reading Road Suite 1001 Cincinnati, OH 45237",""
"67874","MX SOLUTIONS LLC","Active","","","(417) 553-3682","","1590 DELTA WATERS RD. #116 ","MEDFORD, OR 97504","","","HYGINE PRODUCTS","USD","10000","","","","","false","","MX SOLUTIONS LLC","","(417) 553-3682","","1590 DELTA WATERS RD. #116 MEDFORD, OR 97504",""
"62318","NATIONAL SERVICE LOGISTICS, INC.","Active","","","(419) 302-4852",""," 2061 WEST HIGH STREET ","LIMA, OH 45806","","","NEW PORTABLE","USD","10000","","","","","false","","NATIONAL SERVICE LOGISTICS, INC.","","(419) 302-4852",""," 2061 WEST HIGH STREET LIMA, OH 45806",""
"67177","NATIONAL XPRESS LOGISTICS","Active","","","(215) 887-7211","","2301-B COMPUTER AVE. ","WILLOW GROVE, PA 19090","","","T/L OF FLOOR LOADED POLYURETHANE FOAM ROLLS","USD","10000","","","","","false","","NATIONAL XPRESS LOGISTICS","","(215) 887-7211","(215) 887-7211","2301-B COMPUTER AVE. WILLOW GROVE, PA 19090",""
"67167","Native American Logistics","Active","","","(810) 233-7331","","3039 Airpark Drive North ","Flint, MI 48507","","","Pallets","USD","10000","","","","","false","","Native American Logistics","","(810) 233-7331","(810) 937-3906","3039 Airpark Drive North Flint, MI 48507",""
"67436","NEW AGE LOGISTICS","Active","","","(224) 300-6993","","220 N SMITH STREET, SUITE 102 ","PALATINE, IL 60067","","","PARTS IN GAYLORD","USD","10000","","","","","false","","NEW AGE LOGISTICS","","(224) 300-6993","(877) 710-7767","220 N SMITH STREET, SUITE 102 PALATINE, IL 60067",""
"62362","North American Distribution Logistics Inc","Active","","","(844) 257-9401","","3 - 515 Dotzert Court ","Waterloo, ON  N2L 6A7","","","Packaging Materials","USD","10000","","","","","false","","North American Distribution Logistics Inc","","(844) 257-9401","","3 - 515 Dotzert Court Waterloo, ON  N2L 6A7",""
"73697","Old Dominion Freight Line, Inc.","Active","","","(877) 562-3875","","500 Old Dominion Way ","Thomasville, NC 27360","","","FREIGHT OF ALL KINDS","USD","10000","","","","","false","","Old Dominion Freight Line, Inc.","","(877) 562-3875","","500 Old Dominion Way Thomasville, NC 27360",""
"62069","ONE SOURCE LOGISTICS LLC","Active","","","(502) 618-8217","","P.O. BOX 34697 ","Louisville, KY 40232","","","FLOOR TILE","USD","10000","","","","","false","","ONE SOURCE LOGISTICS LLC","","(502) 618-8217","","P.O. BOX 34697 Louisville, KY 40232",""
"61329","ONE SOURCE SOLUTIONS","Active","","","(480) 946-6932","","3600 E. UNIVERSITY DRIVE, SUITE A-1475 ","PHOENIX, AZ 85034","","","USED ELECTRONICS FOR RECYCLING","USD","10000","","","","","false","","ONE SOURCE SOLUTIONS","","(480) 946-6932","","3600 E. UNIVERSITY DRIVE, SUITE A-1475 PHOENIX, AZ 85034",""
"62321","P.J. & T. LOGISTICS, LLC.","Active","","","(419) 924-5969","","15149 COUNTY ROAD 1950 ","ALVORDTON, OH 43501","","","Fiberglass Sheets","USD","10000","","","","","false","","P.J. & T. LOGISTICS, LLC.","","(419) 924-5969","","15149 COUNTY ROAD 1950 ALVORDTON, OH 43501",""
"67749","PAC RIM TRANSPORTATION","Active","","","(541) 879-3061","","PO BOX 2027 ","WHITE CITY, OR 97503","","","Palletized plastic","USD","10000","","","","","false","","PAC RIM TRANSPORTATION","","(541) 879-3061","","PO BOX 2027  WHITE CITY, OR 97503",""
"62139","PARADIGM TRANSPORTATION","Active","","","(804) 245-1919","","100 COMMERCE DRIVE ","PITTSBURGH, PA 15275","","","Empty Plastic Bottles","USD","10000","","","","","false","","PARADIGM TRANSPORTATION","","(804) 245-1919","","100 COMMERCE DRIVE PITTSBURGH, PA 15275",""
"62707","PATHMARK TRANSPORTATION","Active","","","(901) 362-1555","","5050 POPLAR AVENUE, SUITE 900 ","MEMPHIS, TN 38157","","","SEEDS","USD","10000","","","","","false","","PATHMARK TRANSPORTATION","","(901) 362-1555","","5050 POPLAR AVENUE, SUITE 900 MEMPHIS, TN 38157",""
"68990","PATTERSON COMPANIES, INC","Active","","","(407) 654-6353","","P.O. BOX 4649 ","PLANT CITY, FL 33563","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","PATTERSON COMPANIES, INC","","(407) 654-6353","","P.O. BOX 4649 PLANT CITY, FL 33563",""
"68979","PBK Global Logistics","Active","","","(866) 261-6756","","1579 Highpoint Dr. ","Elgin, IL 60123","","","PALLETS","USD","10000","","","","","false","","PBK Global Logistics","","(866) 261-6756","","1579 Highpoint Dr. Elgin, IL 60123",""
"69362","PD&S Freight Solutions","Active","","","(317) 759-2713","","2117 Directors Row ","Indianapolis, IN 46241","","","rubber","USD","10000","","","","","false","","PD&S Freight Solutions","","(317) 759-2713","","2117 Directors Row Indianapolis, IN 46241",""
"64128","PDS TRANSPORTATION SERVICES, INC","Active","","","(630) 513-7400","","1070 SWANSON DR ","BATAVIA, IL 60510","","","SKID","USD","10000","","","","","false","","PDS TRANSPORTATION SERVICES, INC","","(630) 513-7400","","1070 SWANSON DR BATAVIA, IL 60510",""
"64159","PEACH TREE TRANSPORTATION","Active","","","(630) 495-1050","","P.O. BOX 533 ","LOMBARD, IL 60148","","","Palletized plastic goods","USD","10000","","","","","false","","PEACH TREE TRANSPORTATION","","(630) 495-1050","","P.O. BOX 533 LOMBARD, IL 60148",""
"64313","PELICAN TRANS INTERNATIONAL","Active","","","(847) 337-5255","","101 FRONTIER WAY. ","BENSENVILLE, IL 60106","","","Packaging Materials","USD","10000","","","","","false","","PELICAN TRANS INTERNATIONAL","","(847) 337-5255","","101 FRONTIER WAY. BENSENVILLE, IL 60106",""
"66085","Penske Transportation Management LLC","Active","","","(844) 854-8442","","P.O Box 98173 ","El Paso, TX 79998-1763","","","ELECTRICAL PARTS","USD","10000","","","","","false","","Penske Transportation Management LLC","","(844) 854-8442","","P.O Box 98173 El Paso, TX 79998-1763",""
"68408","Performance Plus Global Logistics (TSM)","Active","","","(636) 946-7587","","942 Hemsath Road ","St. Charles, MO 63303","","","Carpet Tile Skids","USD","10000","","","","","false","","Performance Plus Global Logistics (TSM)","","(636) 946-7587","","942 Hemsath Road St. Charles, MO 63303",""
"67527","Plains Dedicated, LLC","Active","","","(720) 259-7140","","8390 ChampionsGate Blvd #215 ","ChampionsGate, FL 33896","","","COCONUT OIL","USD","10000","","","","","false","","Plains Dedicated, LLC","","(720) 259-7140","","8390 ChampionsGate Blvd #215 ChampionsGate, FL 33896",""
"64753","Platinum Cargo Logistics Inc.","Active","","","(404) 214-0488","","5181 Ward Road ","Wheat Ridge, CO 80033","","","crated machine parts","USD","10000","","","","","false","","Platinum Cargo Logistics Inc.","","(404) 214-0488","","5181 Ward Road Wheat Ridge, CO 80033",""
"63434","PLAZA TRANSPORTATION II LLC","Active","","","(252) 230-4454","","225 WALNUT ST W ","WILSON, NC 27893","","","BALES","USD","10000","","","","","false","","PLAZA TRANSPORTATION II LLC","","(252) 230-4454","","225 WALNUT ST W WILSON, NC 27893",""
"65051","PLI, INC","Active","","","(864) 476-0228","","650 RIVER RD ","COLUMBIA, SC 29212","","","PALLETS","USD","10000","","","","","false","","PLI, INC","","(864) 476-0228","","650 RIVER RD COLUMBIA, SC 29212",""
"70626","Point Logistics, LLC","Active","","","(251) 452-2128","","PO Box 291 ","Mobile, AL 36601","","","Container","USD","10000","","","","","false","","Point Logistics, LLC","","(251) 452-2128","","PO Box 291 Mobile, AL 36601",""
